,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date
913,2013,211166.54,211166.54,211166.54,2013-05-02
914,2013,146295.29,146295.29,146295.29,2013-09-28
915,2013,416491.4,416491.4,416491.4,2013-06-21
916,2013,2997.46,2997.46,2997.46,2013-04-10
917,2013,43214.1,43214.1,43214.1,2013-01-23
918,2013,75897.8,75897.8,75897.8,2013-09-09
919,2013,175844.52,175844.52,175844.52,2013-09-30
920,2013,85737.0,85737.0,85737.0,2013-07-05
921,2013,2619610.0,2619610.0,2619610.0,2013-08-06
922,2013,459938.78,459938.78,459938.78,2013-01-15
923,2013,336280.0,336280.0,336280.0,2013-01-28
924,2013,2162.0,200.0,2162.0,2013-05-01
925,2013,42538.49,42538.49,42538.49,2013-02-01
926,2013,52007.79,52007.79,52007.79,2012-12-17
927,2013,85454.98,85454.98,85454.98,2013-09-10
928,2013,147064.0,147064.0,147064.0,2013-02-22
929,2013,40728.4,40728.4,40728.4,2013-06-13
930,2013,168521.9,168521.9,168521.9,2012-12-12
931,2013,1182000.0,1182000.0,1182000.0,2013-03-01
932,2013,20000.0,20000.0,20000.0,2012-12-12
933,2013,60000.0,60000.0,60000.0,2012-12-03
934,2013,107692.68,107692.68,107692.68,2013-08-21
935,2013,900256.0,900256.0,900256.0,2012-10-30
936,2014,3042420.05,3042420.05,3042420.05,2014-09-04
937,2014,160572.66,160572.66,160572.66,2014-09-08
938,2014,0.0,0.0,5000000.0,2014-09-24
939,2014,4078.0,4078.0,4078.0,2014-05-19
940,2014,14661.12,14661.12,14661.12,2014-08-18
941,2014,64091.75,64091.75,64091.75,2014-09-29
942,2014,156810.01,156810.01,156810.01,2014-09-17
943,2014,54554.87,54554.87,54554.87,2014-06-26
944,2014,58927.26,58927.26,58927.26,2014-09-30
945,2014,89375.28,89375.28,89375.28,2014-06-26
946,2014,96100.0,96100.0,96100.0,2014-03-18
947,2014,713411.78,713411.78,713411.78,2014-09-19
