,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date
45,2009,79280.0,79280.0,79280.0,2009-08-21
46,2009,243610.66,243610.66,730242.38,2009-09-29
47,2009,4380.0,4380.0,4380.0,2009-04-09
48,2009,1994018.0,1994018.0,5795157.0,2009-09-11
49,2009,240200.24,240200.24,0.0,2009-09-19
50,2009,128939.0,128939.0,530027.0,2009-06-22
51,2009,16224.0,16224.0,16224.0,2009-09-18
52,2009,324000.0,324000.0,324000.0,2009-05-19
53,2009,7606.24,7606.24,7606.24,2009-09-25
54,2009,8876221.0,8876221.0,95922818.0,2009-09-16
55,2009,419644.0,419644.0,419644.0,2008-12-18
56,2009,225000.0,225000.0,225000.0,2009-09-21
57,2009,25000.0,25000.0,25000.0,2009-07-29
58,2009,7638.35,7638.35,7638.35,2009-01-30
59,2009,325974.95,325974.95,325974.95,2009-09-17
60,2009,550000.0,550000.0,550000.0,2009-01-21
61,2009,399666.14,399666.14,399666.14,2009-09-24
62,2009,638771.51,638771.51,638771.51,2009-09-11
63,2009,3245978.96,3245978.96,25259554.38,2008-11-25
64,2009,484530.0,484530.0,484530.0,2009-09-09
65,2009,125036.77,125036.77,125036.77,2009-01-09
66,2009,8752976.0,8752976.0,64293667.0,2009-06-30
67,2009,54804.17,54804.17,54804.17,2009-06-12
68,2009,4485198.0,4485198.0,4485198.0,2009-07-20
69,2009,25000.0,25000.0,25000.0,2009-07-29
70,2009,62000.0,62000.0,62000.0,2008-10-01
71,2009,7394.59,7394.59,7394.59,2009-09-23
72,2009,242816.6,242816.6,242816.6,2009-06-09
73,2009,25000.0,25000.0,25000.0,2009-07-29
74,2009,1442290.0,1442290.0,3481182.0,2009-09-29
75,2009,9000.0,9000.0,9000.0,2009-09-28
76,2009,974635.0,974635.0,5200973.0,2009-09-10
77,2009,450000.0,450000.0,450000.0,2009-09-28
78,2009,192534.2,192534.2,192534.2,2009-06-12
79,2009,13033309.0,8000000.0,49621940.0,2009-06-01
80,2009,38131.06,38131.06,38131.06,2009-09-15
81,2009,549918.0,549918.0,2949434.0,2009-09-03
82,2009,145176.0,145176.0,0.0,2009-06-24
83,2009,22139.25,22139.25,22139.25,2009-06-11
84,2009,18388.8,18388.8,0.0,2009-01-29
85,2009,1655849.0,1655849.0,23078956.0,2009-07-31
86,2009,207276.0,207276.0,442700.0,2009-04-23
87,2009,675000.0,675000.0,675000.0,2009-09-21
88,2009,6206.0,6206.0,6206.0,2008-11-28
89,2009,276775.57,276775.57,0.0,2009-09-30
90,2009,149520.0,149520.0,149520.0,2009-09-10
91,2009,1933664.72,1933664.72,1933664.72,2009-09-24
92,2009,5870981.49,5870981.49,134888469.39,2009-03-01
93,2009,628784.84,628784.84,1949288.98,2009-09-14
94,2009,1039841.0,987785.0,1319186.0,2009-07-08
95,2009,1752727.81,1752727.81,8308549.0,2009-08-26
96,2009,285514.0,285514.0,285514.0,2009-08-21
97,2009,15509765.02,15509765.02,43632722.85,2009-05-01
